20104760, 30000, 2500
20104760, 30000, 2844
20104760, 30000, 2470
20104760, 30000, 2719
20104760, 30000, 2487
20104760, 30000, 3566
20104760, 30000, 2449
20104760, 30000, 2458
20104760, 30000, 2424
20104760, 30000, 2819
20104760, 30000, 2947
20104760, 30000, 2459
20104760, 30000, 2493
20104760, 30000, 2677
20104760, 30000, 2832
20104760, 30000, 2857
20104760, 30000, 2877
20104760, 30000, 2567
20104760, 30000, 2516
20104760, 30000, 2597
20104760, 30000, 2395
20104760, 30000, 3412
20104760, 30000, 2455
20104760, 30000, 2920
20104760, 30000, 2444
20104760, 30000, 2546
20104760, 30000, 2585
20104760, 30000, 2596
20104760, 30000, 2933
20104760, 30000, 3504
20104760, 30000, 2871
20104760, 30000, 2461
20104760, 30000, 2498
20104760, 30000, 2784
20104760, 30000, 2454
20104760, 30000, 2503
20104760, 30000, 2705
20104760, 30000, 3088
20104760, 30000, 2778
20104760, 30000, 2900
20104760, 30000, 2425
20104760, 30000, 2904
20104760, 30000, 2695
20104760, 30000, 2490
20104760, 30000, 2648
20104760, 30000, 2430
20104760, 30000, 3009
20104760, 30000, 2538
20104760, 30000, 2459
20104760, 30000, 2488
20104760, 30000, 2460
20104760, 30000, 2590
20104760, 30000, 2588
20104760, 30000, 2871
20104760, 30000, 2448
20104760, 30000, 2546
20104760, 30000, 2404
20104760, 30000, 2732
20104760, 30000, 3095
20104760, 30000, 2425
20104760, 30000, 2634
20104760, 30000, 2793
20104760, 30000, 2574
20104760, 30000, 2419
20104760, 30000, 2484
20104760, 30000, 2444
20104760, 30000, 2876
20104760, 30000, 2958
20104760, 30000, 2473
20104760, 30000, 2846
20104760, 30000, 2945
20104760, 30000, 2494
20104760, 30000, 2511
20104760, 30000, 2440
20104760, 30000, 2480
20104760, 30000, 2548
20104760, 30000, 2457
20104760, 30000, 2860
20104760, 30000, 2505
20104760, 30000, 2473
20104760, 30000, 2749
20104760, 30000, 2465
20104760, 30000, 2830
20104760, 30000, 2635
20104760, 30000, 2462
20104760, 30000, 2743
20104760, 30000, 2439
20104760, 30000, 2817
20104760, 30000, 3445
20104760, 30000, 2539
20104760, 30000, 2493
20104760, 30000, 2468
20104760, 30000, 3215
20104760, 30000, 2400
20104760, 30000, 2423
20104760, 30000, 2596
20104760, 30000, 2582
20104760, 30000, 2436
20104760, 30000, 2459
20104760, 30000, 2557
