20104760, 100000, 9069
20104760, 100000, 9759
20104760, 100000, 10190
20104760, 100000, 9074
20104760, 100000, 10193
20104760, 100000, 8990
20104760, 100000, 8906
20104760, 100000, 9746
20104760, 100000, 9233
20104760, 100000, 9093
20104760, 100000, 9345
20104760, 100000, 9088
20104760, 100000, 8892
20104760, 100000, 9652
20104760, 100000, 9369
20104760, 100000, 9019
20104760, 100000, 8874
20104760, 100000, 9596
20104760, 100000, 9403
20104760, 100000, 9453
20104760, 100000, 9109
20104760, 100000, 9628
20104760, 100000, 9038
20104760, 100000, 9301
20104760, 100000, 9050
20104760, 100000, 9364
20104760, 100000, 9226
20104760, 100000, 9381
20104760, 100000, 9175
20104760, 100000, 9449
20104760, 100000, 9011
20104760, 100000, 10437
20104760, 100000, 8910
20104760, 100000, 9597
20104760, 100000, 9111
20104760, 100000, 9438
20104760, 100000, 8948
20104760, 100000, 9140
20104760, 100000, 9066
20104760, 100000, 10202
20104760, 100000, 9619
20104760, 100000, 9030
20104760, 100000, 8883
20104760, 100000, 9369
20104760, 100000, 9007
20104760, 100000, 9703
20104760, 100000, 9453
20104760, 100000, 8941
20104760, 100000, 9053
20104760, 100000, 9874
20104760, 100000, 9273
20104760, 100000, 9318
20104760, 100000, 9427
20104760, 100000, 9727
20104760, 100000, 10165
20104760, 100000, 9433
20104760, 100000, 9017
20104760, 100000, 8989
20104760, 100000, 9323
20104760, 100000, 9401
20104760, 100000, 9353
20104760, 100000, 9451
20104760, 100000, 10086
20104760, 100000, 10289
20104760, 100000, 9095
20104760, 100000, 9454
20104760, 100000, 9632
20104760, 100000, 9037
20104760, 100000, 9947
20104760, 100000, 10064
20104760, 100000, 9313
20104760, 100000, 9007
20104760, 100000, 8804
20104760, 100000, 9003
20104760, 100000, 9481
20104760, 100000, 8984
20104760, 100000, 9335
20104760, 100000, 9498
20104760, 100000, 9467
20104760, 100000, 9086
20104760, 100000, 9018
20104760, 100000, 10014
20104760, 100000, 9749
20104760, 100000, 9089
20104760, 100000, 8981
20104760, 100000, 9119
20104760, 100000, 9883
20104760, 100000, 8928
20104760, 100000, 9588
20104760, 100000, 9253
20104760, 100000, 9740
20104760, 100000, 8947
20104760, 100000, 9043
20104760, 100000, 8886
20104760, 100000, 9437
20104760, 100000, 9477
20104760, 100000, 9770
20104760, 100000, 8873
20104760, 100000, 9270
20104760, 100000, 9996
